reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-9404,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped in traffic; rear-ended by SUV
30270-9411,0,Van,rear,front,Minor,0,Waymo stopped at red in turn lane; van behind failed to stop and rear-ended AV
30270-9170,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped in traffic at red; rear-ended by car
30270-9426,9,Passenger Car,rear left,front right,No Injuries Reported,0.1,Waymo in right left-turn lane; car in adjacent turn lane drifted into AV while turning
30270-9061,0,SUV,left,right,No Injuries Reported,0.2,Waymo stopped for drop-off; rider opened door into passing SUV
30270-9405,0,First Responder Vehicle,rear left,left,No Injuries Reported,0,Waymo stopped in parking lot; first responder vehicle entered and hit AV
30270-9082,20,"Other, see Narrative",front right,unknown,No Injuries Reported,0.1,Waymo hit small metallic debris in lane; road hazard
30270-9406,14,Animal,bottom,,No Injuries Reported,0.1,Rabbit darted from between parked cars; hard to avoid
30270-9403,0,Van,rear left,left,No Injuries Reported,0,Waymo stopped on narrow road yielding; van passing hit AV
30270-9260,20,Passenger Car,left,front right + right,No Injuries Reported,0,Car in adjacent turn lane veered wide right into Waymo during proper left turn
30270-9276,0,SUV,left,front right + right,Minor,0.2,Waymo stopped for drop-off; rider opened door into passing SUV
30270-9402,16,Passenger Car,left,front right,No Injuries Reported,0,Waymo proceeded on green; car from adjacent lane departed into AV's lane
30270-9442,42,"Other, see Narrative",front left,unknown,No Injuries Reported,0.2,Waymo hit shopping cart in lane at 42mph; should have detected earlier
30270-9173,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red; rear-ended by car
30270-9111,0,SUV,left,left,No Injuries Reported,0.1,Waymo maneuvering around stopped vehicle in opposing lane; sideswiped while yielding
30270-8769,0,Heavy Truck,front left,rear right,No Injuries Reported,0.2,Waymo proceeded from stop sign; heavy truck partially blocking intersection
30270-9116,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped at red; car behind rolled into AV
30270-9107,0,Pickup Truck,rear left,left,No Injuries Reported,0,Waymo stopped in parking lot; pickup made contact
30270-8933,0,Van,rear left,right,No Injuries Reported,0,Waymo stopped in underground lot; van maneuvered around and clipped AV
30270-8781,0,Passenger Car,rear left + rear + rear right,front left + front + front right,No Injuries Reported,0,Waymo stopped at flashing red; rear-ended
30270-8947,21,SUV,left,right,No Injuries Reported,0,Waymo proceeded from stop sign; SUV behind passed in opposing lane and sideswiped
30270-9181,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo slowing for stop sign; car following too close rear-ended AV
30270-9184,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped in traffic queue; car behind moved forward into AV
30270-9100,0,SUV,front,rear,No Injuries Reported,0,Waymo parked; SUV in front reversed to parallel park and hit AV
30270-8968,0,SUV,left,front right,Serious,0,Waymo stopped at red; SUV struck AV on driver side
30270-9185,4,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red; both moved on green; car behind bumped AV
30270-8982,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo near prior collision scene; car passing clipped AV
30270-9187,2,Van,front left,right,No Injuries Reported,0.2,Waymo changed from left turn to straight mid-intersection; minivan passing clipped AV
30270-9110,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo traveling; car passing clipped rear driver side
30270-8915,0,Van,left + rear left,front right + right,No Injuries Reported,0,Waymo parked; van passing drifted into AV
30270-9097,1,Heavy Truck,rear,front,No Injuries Reported,0,Waymo began moving on green; truck behind hit AV's rear
30270-9126,15,"Other, see Narrative",front,unknown,No Injuries Reported,0.1,Panel fell off RV ahead into roadway; AV hit debris
30270-9180,14,SUV,right,front + front right,No Injuries Reported,0,Waymo proceeded from 4-way stop; SUV ran stop sign and hit AV
30270-9140,15,SUV,rear right,front left + front + front right,No Injuries Reported,0,Waymo proceeded from 4-way stop; SUV ran stop sign and hit AV
30270-8929,0,Heavy Truck,front left + front + left,right,No Injuries Reported,0,Waymo stopped in industrial lot; turning truck swept into AV
30270-9177,31,Animal,bottom,,No Injuries Reported,0.1,Waymo hit small dog already struck and lying in roadway
30270-9175,0,Pickup Truck,front right,rear left,No Injuries Reported,0,Waymo stopped; pickup reversing to parallel park hit AV
30270-9115,0,Pickup Truck,right,rear,No Injuries Reported,0,Waymo stopped in parking lot; pickup reversed out of stall into AV
30270-9013,13,Bus,front right + right,front left,No Injuries Reported,0.2,Waymo completing left turn as light changed; bus approached from opposite direction
30270-9098,0,Passenger Car,front,rear,No Injuries Reported,0,Car ahead reversed into stopped Waymo
30270-9112,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped behind double-parked car; SUV passing clipped AV
30270-9141,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped for pickup; SUV passing clipped AV
30270-9179,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped for pickup; SUV passing clipped AV
30270-9178,0,Passenger Car,left,right,No Injuries Reported,0,Waymo parked; passing car sideswiped AV
30270-9099,0,Passenger Car,front left + left + rear left,front right + rear right,No Injuries Reported,0,Waymo parked; car reversed into parked AV
30270-8908,0,Heavy Truck,rear left,left,No Injuries Reported,0.1,Waymo on narrow dead-end; truck passing in tight space clipped AV
30270-8979,0,Passenger Car,rear left,right + rear right,No Injuries Reported,0,Waymo struck by passing car
30270-9182,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red; car behind moved forward into AV
30270-8940,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red; rear-ended by car
30270-9125,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red; rear-ended by car
30270-9188,0,SUV,rear left,right,No Injuries Reported,0,Waymo parked for pickup; SUV passing clipped AV
30270-8919,6,Pickup Truck,left + rear left,front left + front,No Injuries Reported,0,Waymo stopped at stop sign; pickup veered into AV
30270-9123,0,Pickup Truck,rear left,left,No Injuries Reported,0,Waymo stopped at stop sign; pickup turning left clipped AV
30270-8927,0,Pickup Truck,rear left,front left + front,No Injuries Reported,0,Waymo stopped in turn lane; chain-reaction collision pushed vehicle into AV
30270-9171,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped for pickup; SUV passing clipped AV
30270-9190,0,Van,left,right,No Injuries Reported,0.1,Waymo parked with doors open; minivan passing clipped open door
30270-9014,8,Passenger Car,front left + left,front right,Minor,0.2,Waymo traveling at low speed; contact with car; injury to other driver; limited narrative
30270-9004,36,SUV,front left,right,No Injuries Reported,0.2,Waymo near lane split/gore point; SUV sideswiped at road divergence
30270-8794,19,Passenger Car,front left + front + front right,front right + right,No Injuries Reported,0,Oncoming car turned left across traffic into Waymo's path
30270-9189,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo stopped for pickup; car from driveway passed and clipped AV
30270-9176,12,SUV,front left,front right,No Injuries Reported,0.2,Dual left turn; SUV from adjacent turn lane drifted into Waymo's lane
30270-9127,0,Pickup Truck,front left,rear right,No Injuries Reported,0,Waymo stopped; pickup reversing from driveway hit AV
30270-8941,0,Passenger Car,rear left + rear,front + front right,No Injuries Reported,0,Waymo stopped in traffic; rear-ended by car
30270-9191,0,Passenger Car,front,rear,No Injuries Reported,0,Car ahead reversed into stopped Waymo
30270-9186,6,SUV,rear,front,No Injuries Reported,0,Waymo slowing for traffic; SUV behind bumped AV
30270-9172,0,Passenger Car,rear right,right,No Injuries Reported,0.1,Waymo entered crosswalk on green then stopped yielding; car hit side
30270-9183,0,Passenger Car,front left + front + front right,rear left + rear + rear right,No Injuries Reported,0,Car ahead abruptly reversed into Waymo despite horn
30270-8943,4,Passenger Car,front left,front left,No Injuries Reported,0,Head-on; car crossed double yellow into Waymo's lane
30270-8966,9,Passenger Car,left,front,No Injuries Reported,0.2,Waymo making unprotected left turn; car from stop sign entered intersection
30270-9103,28,Passenger Car,front right,rear left,No Injuries Reported,0,Car in right lane passed and merged into Waymo's lane; sideswiped
30270-8884,0,Bus,rear left,right,No Injuries Reported,0,Waymo stopped at red; bus behind maneuvered into adjacent lane and clipped AV
30270-8882,0,SUV,rear left + rear + rear right,front left + front + front right,No Injuries Reported,0,Waymo stopped in traffic; SUV behind moved into AV
30270-8673,6,Passenger Car,rear + rear right,front + front right,No Injuries Reported,0,Waymo slowing; car behind hit AV rear
30270-8869,0,Passenger Car,rear left,right + rear right,No Injuries Reported,0.1,Waymo stopped partially in-lane for drop-off with hazards; car passing clipped
30270-8512,26,Pickup Truck,right + rear right,rear left + rear + rear right,No Injuries Reported,0,Waymo traveling; pickup reversing from driveway hit AV
30270-8581,0,SUV,right,left,No Injuries Reported,0,Waymo stopped at red; SUV pushed into AV's side by police car
30270-8826,17,Passenger Car,front right + right,front left + front + front right,No Injuries Reported,0,Waymo through intersection; car ran stop sign from cross street
30270-8890,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red in turn lane; rear-ended
30270-8858,0,SUV,rear left,front left,No Injuries Reported,0,Waymo parked for pickup; SUV passing on narrow road clipped AV
30270-8832,0,"Other, see Narrative",front left,right + rear right,No Injuries Reported,0,Waymo in driveway area; heavy truck trailer struck AV
30270-8891,0,Heavy Truck,rear,front,No Injuries Reported,0,Waymo stopped at red; heavy truck rear-ended AV
30270-8661,1,"Other, see Narrative",right,unknown,No Injuries Reported,0.4,Waymo navigated into construction barricade area after passenger pullover request
30270-8856,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red; rear-ended by car
30270-8871,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped in traffic; rear-ended by SUV
30270-8887,0,Pickup Truck,front,rear,No Injuries Reported,0,Waymo parked; pickup in front reversed into AV
30270-8687,0,Heavy Truck,rear left,left,No Injuries Reported,0,Waymo stopped on narrow street; garbage truck passing clipped AV
30270-8878,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped at stop sign; SUV behind maneuvered around and clipped AV
30270-8859,0,SUV,rear left,front right,No Injuries Reported,0,Waymo stopped at red; SUV behind merging left clipped AV
30270-8888,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo stopped at red with turn signal; car behind passed in oncoming lane and clipped
30270-8526,9,"Other, see Narrative",left,unknown,No Injuries Reported,0.1,Waymo yielding to pedestrian with shopping cart; cart made contact with AV
30270-8844,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red in right turn lane; rear-ended
30270-8822,0,Passenger Car,rear,front,Minor,0,Waymo stopped at red; rear-ended by SUV
30270-8541,0,SUV,left,right,No Injuries Reported,0.2,Waymo stopped for drop-off; rider opened door into passing car
30270-8885,0,SUV,rear right,front left,No Injuries Reported,0,Waymo stopped; SUV reversing to parallel park hit AV
30270-8513,20,"Other, see Narrative",front,unknown,No Injuries Reported,0.2,Waymo hit shopping cart in center of road at 20mph
30270-8886,26,Passenger Car,front left,right,No Injuries Reported,0,Waymo proceeded on green; car from left turn lane departed into AV's lane
30270-8873,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped in traffic; van passing clipped AV
30270-8883,0,Pickup Truck,rear left,rear right,No Injuries Reported,0,Waymo stopped yielding on narrow road; pickup behind passed and clipped
30270-8870,0,Passenger Car,rear left + rear,front + front right,No Injuries Reported,0,Waymo stopped in traffic; rear-ended by car
30270-8877,0,SUV,rear left,right,No Injuries Reported,0.15,Waymo stopped in travel lane; passenger exited; SUV passing clipped AV
30270-8857,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped at red; SUV behind merging to expanded lane clipped AV
30270-8876,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo stopped in traffic; car from driveway entered roadway and clipped AV
30270-8875,0,Van,rear left,right,No Injuries Reported,0,Waymo stopped in right turn lane; van behind maneuvered around and clipped
30270-8849,0,Pickup Truck,rear,front,No Injuries Reported,0,Waymo stopped at red; pickup behind drove forward into AV
30270-8827,0,Van,rear,front,No Injuries Reported,0,Waymo in traffic; rear-ended by van
30270-8892,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped at red; SUV behind entered oncoming lane to pass and clipped
30270-8868,0,SUV,rear left,right,No Injuries Reported,0.1,Waymo stopped for drop-off partially in adjacent lane; SUV passing clipped
30270-8835,18,SUV,front left,front right,No Injuries Reported,0.15,Dual left turn from adjacent lanes; car drifted into Waymo's lane
30270-8842,0,SUV,rear right,rear left,No Injuries Reported,0,Waymo pulled over; SUV nearby made contact
30270-8514,0,Non-Motorist: Cyclist,rear left,,No Injuries Reported,0,Waymo stopped at red in right turn lane; cyclist approached from behind
30270-8828,0,Passenger Car,front right,left + rear left,No Injuries Reported,0,Waymo traveling; car hit AV's passenger side
30270-8685,0,Non-Motorist: Cyclist,right,,Unknown,0.2,Waymo stopped for drop-off; rider opened door into passing cyclist
30270-8639,0,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo stopped at 4-way stop; car behind at high speed didn't stop
30270-8809,1,Other Fixed Object,front,,No Injuries Reported,0.4,Waymo hit temporary lane control sign in construction zone; no lane markings
30270-8881,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red; rear-ended by car
30270-8833,3,"Other, see Narrative",rear left,rear right,No Injuries Reported,0.15,Waymo passed between truck and forklift; forklift reversed into AV
30270-8851,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo traveling; came to stop; car behind clipped AV
30270-8356,1,Other Fixed Object,front right,,No Injuries Reported,0.7,Waymo entering parking lot hit fence; should navigate more carefully
30270-8625,0,SUV,rear left,front right,No Injuries Reported,0,Waymo stopped at red; SUV partially in AV's lane approached from behind
30270-8633,0,Passenger Car,left,right,No Injuries Reported,0.2,Waymo stopped for drop-off; rider opened door into passing car
30270-8607,0,Passenger Car,front,rear left,No Injuries Reported,0,Waymo parked; car in front reversed to parallel park and hit AV
30270-8417,0,Passenger Car,front right + right,front left + front + front right,No Injuries Reported,0,Waymo on green; car ran red light at high speed
30270-8617,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped for unprotected left turn; car behind hit AV
30270-8619,0,Heavy Truck,front left,rear,No Injuries Reported,0,Waymo stopped behind truck blocking lanes; truck reversed into AV
30270-8599,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped in traffic; SUV behind maneuvered around and clipped
30270-8618,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped on narrow street; oncoming SUV passing clipped AV
30270-8605,0,SUV,rear left,front right,No Injuries Reported,0,Waymo stopped for pickup; SUV approaching from behind hit AV
30270-8603,0,SUV,right,rear left,No Injuries Reported,0.2,Waymo stopped for drop-off; rider opened door; SUV reversing from stall hit door
30270-8624,2,Other Fixed Object,front right,,No Injuries Reported,0.8,Waymo hit garage wall turning in cul-de-sac; should navigate tight turns
30270-8601,0,Passenger Car,front,rear left,No Injuries Reported,0,Waymo parked; car in front reversed into AV
30270-8629,0,Heavy Truck,rear left,rear left,No Injuries Reported,0,Waymo stopped yielding; truck passing on narrow street clipped AV
30270-8344,44,"Other, see Narrative",front right,unknown,No Injuries Reported,0.1,Waymo hit wood debris in lane at 44mph; road hazard
30270-8630,0,Passenger Car,front left,rear right,No Injuries Reported,0,Waymo stopped for pickup; car passing on left clipped AV
30270-8615,0,Passenger Car,rear right,rear left,No Injuries Reported,0,Waymo stopped at stop sign; car reversing from stall hit AV
30270-8620,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped at red; chain-reaction rear-end pushed SUV into AV
30270-8623,0,Passenger Car,rear left,left,No Injuries Reported,0,Waymo parked for pickup; oncoming car passing clipped AV
30270-8316,0,Passenger Car,front left + front,front right + right + rear right,No Injuries Reported,0.2,Waymo in intersection collision; limited narrative detail
30270-8614,33,SUV,front left,rear right,No Injuries Reported,0,SUV changed lanes into Waymo's center lane while alongside
30270-8317,0,SUV,left,front right + right + rear right,No Injuries Reported,0.2,Waymo stopped in parking lot; rider opened door into passing SUV
30270-8608,0,SUV,front,rear left,No Injuries Reported,0,Waymo stopped in parking lot; SUV reversed out of stall into AV
30270-8622,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped in parking lot; SUV passing on left clipped AV
30270-8469,0,Passenger Car,rear left,right,No Injuries Reported,0,Waymo stopped at red; car behind entered oncoming lane to pass and clipped
30270-8610,3,SUV,front left,rear,No Injuries Reported,0,Waymo stopped in queue; SUV in opposing lane reversed into AV
30270-8627,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped in traffic; SUV behind maneuvered around left and clipped
30270-8616,1,Passenger Car,rear right,rear left,No Injuries Reported,0,Waymo traveling; car reversed from driveway and hit AV
30270-8444,0,Non-Motorist: Cyclist,rear right,,Minor,0.1,Waymo stopping in traffic; cyclist contact near intersection
30270-8357,1,Other Fixed Object,right,,No Injuries Reported,0.3,Waymo passing closing gate; gate hit AV sensor; should have waited
30270-8483,6,Other Fixed Object,front right,,No Injuries Reported,0.3,Waymo drove over small embedded object in unpaved parking area
30270-8612,20,"Other, see Narrative",left,unknown,No Injuries Reported,0.1,Dog ran into road; AV braked hard but made rear contact
30270-8600,0,SUV,rear left,left,No Injuries Reported,0,Waymo stopped; SUV from multi-car crash veered into AV
30270-8621,0,Heavy Truck,rear left,left,No Injuries Reported,0.1,Waymo stopped exiting intersection with insufficient clearance; truck clipped
30270-8602,10,Other Fixed Object,front right + right,,No Injuries Reported,0.3,Waymo approaching open gate; gate started closing and hit AV
30270-8632,12,Animal,front left,,No Injuries Reported,0.1,Dog ran from between parked cars; hard to avoid
30270-8631,0,Passenger Car,rear left,front left,No Injuries Reported,0,Waymo slowing to turn; car made U-turn behind AV and hit it
30270-8471,4,Passenger Car,front left + left,front left + front + front right,No Injuries Reported,0,Waymo stopped at red; oncoming car tried to pass in narrow road and clipped
30270-8606,0,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo stopped at red; rear-ended by car
30270-8199,24,Passenger Car,rear left + rear + rear right,front left + front + front right,Minor,0,Waymo slowing for right turn; rear-ended at high speed
30270-8180,3,SUV,front right + right + rear right,front left,No Injuries Reported,0,Waymo through intersection on green; SUV ran red light
30270-8243,44,Passenger Car,rear left + rear + rear right,front left + front + front right,Unknown,0,Waymo traveling straight; rear-ended at high speed
30270-8266,0,Passenger Car,rear right,right,No Injuries Reported,0,Waymo on one-way ramp; wrong-way car approached; AV stopped; car hit AV
30270-8406,0,SUV,front,rear left,No Injuries Reported,0,Waymo parked; SUV in front reversed to parallel park and hit AV
30270-8383,2,Passenger Car,rear right,left,No Injuries Reported,0,Waymo slowing for traffic; car behind changing lanes hit AV
30270-8392,9,Passenger Car,front right + right,front left + front + front right,No Injuries Reported,0.1,Waymo traveling; car from driveway pulled into lane; AV maneuvering
30270-8390,0,Passenger Car,front,rear,No Injuries Reported,0,Waymo parked; car in front reversed to parallel park and hit AV
30270-8403,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped at red in turn lane; car behind moved forward into AV
30270-8405,0,Passenger Car,rear left,left,No Injuries Reported,0,Waymo stopped in parking lot; car hit AV driver side
30270-8398,0,Passenger Car,right,rear left,No Injuries Reported,0,Waymo in parking lot; car hit AV passenger side
30270-8394,1,Heavy Truck,front right,left,No Injuries Reported,0,Waymo stopped behind truck; truck reversed and turned into AV
30270-8387,0,Passenger Car,rear left,front,No Injuries Reported,0,Waymo parked; car reversed to parallel park and hit AV
30270-8384,0,Pickup Truck,rear left,front left,No Injuries Reported,0,Waymo stopped on narrow road; oncoming pickup passing clipped AV
30270-8388,0,Passenger Car,rear,front,No Injuries Reported,0,Waymo stopped at red in turn lane; car behind moved forward into AV
30270-8182,0,Motorcycle,rear left,front,No Injuries Reported,0.15,Waymo at 4-way stop; slowly proceeded for left turn; motorcycle contact
30270-8397,5,"Other, see Narrative",bottom,unknown,No Injuries Reported,0.5,Waymo hit raised pavement entering parking lot; should detect surface hazard
30270-8393,0,SUV,right,left,No Injuries Reported,0.2,Waymo stopped at light; passenger opened door into passing SUV
30270-8386,0,SUV,rear,front,No Injuries Reported,0.1,Waymo entered intersection on green without room to clear; rear-ended
30270-8402,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped for pickup; car behind passed on left and clipped AV
30270-8278,8,Passenger Car,front right,front left,No Injuries Reported,0.2,Waymo making left turn at 4-way stop; car from opposite direction conflicted
30270-8200,0,SUV,rear left + rear,front + front right,No Injuries Reported,0,Waymo stopped at green yielding to traffic officer; rear-ended
30270-8404,0,Passenger Car,rear right,front left,No Injuries Reported,0,Waymo stopped at stop sign; car passed on right in curb extension and clipped
30270-8273,0,Bus,rear left,rear right,No Injuries Reported,0,Waymo stopped at red in turn lane; bus behind reversed then entered oncoming lane and clipped
30270-8385,0,Passenger Car,rear left,right + rear right,No Injuries Reported,0,Waymo stopped at red; car unparked and hit AV's rear
30270-8378,0,Passenger Car,rear left,right + rear right,Minor,0,Waymo stopped in parking lot; car behind drove around and clipped
30270-8061,1,Passenger Car,front left,front left + front + front right,No Injuries Reported,0,Car from opposite direction in wrong lane hit AV despite evasive maneuver
30270-8088,0,SUV,rear left + rear,front,No Injuries Reported,0,Waymo stopped yielding to pedestrians; SUV behind rear-ended AV
30270-8389,0,SUV,front,rear left,No Injuries Reported,0,Waymo stopped at red; SUV in front rolled backward into AV
30270-8217,8,Pickup Truck,front left + front,front left + front,Unknown,0.2,Waymo head-on with pickup; limited narrative detail
30270-8401,2,SUV,front,rear,No Injuries Reported,0,Waymo stopped at red; SUV in front reversed into AV despite AV reversing
30270-8156,2,SUV,front right,rear left,No Injuries Reported,0.7,Waymo pulling out of parallel parking space hit parked SUV in front
30270-8027,0,Passenger Car,rear left + rear + rear right,front left + front + front right,No Injuries Reported,0,Waymo stopped at red; rear-ended at high speed
30270-7998,0,Passenger Car,left,right,No Injuries Reported,0.1,Waymo stopped partially in parking space for drop-off; passing SUV hit mirror
30270-7855,0,Passenger Car,rear left,right,No Injuries Reported,0.1,Waymo partially in parking space for pickup; stopped; car behind passed and clipped
30270-8120,35,Animal,rear left + bottom,,No Injuries Reported,0.1,Cat ran into road from left; AV made rear contact
30270-8634,36,"Other, see Narrative",front right,unknown,No Injuries Reported,0.1,Waymo hit debris in roadway at 36mph
30270-8145,2,Other Fixed Object,front,,No Injuries Reported,0.7,Waymo turning left to exit driveway hit gate reader box
30270-8124,0,Heavy Truck,front,rear,No Injuries Reported,0,Waymo stopped behind truck; truck reversed into AV
30270-8150,0,SUV,rear left,right,No Injuries Reported,0,Waymo stopped for pickup; SUV behind passed and clipped
30270-8158,0,Passenger Car,rear left + rear,front left + front,Minor,0,Waymo stopped at stop sign; rear-ended
30270-8139,1,Passenger Car,front right,rear left,No Injuries Reported,0,Car passed on right then turned left abruptly and stopped; AV contacted car
30270-7882,0,Heavy Truck,front left,left,No Injuries Reported,0,Waymo stopped; truck turning left crossed centerline and hit AV
30270-8131,0,Passenger Car,rear left,front right,No Injuries Reported,0,Waymo stopped for pickup; car behind passed in oncoming lane and clipped
30270-7842,22,Motorcycle,rear left,front left + front + front right + left + top + right + rear left + rear + rear right + bottom,No Injuries Reported,0,Waymo going straight on green; motorcycle hit AV
30270-8127,0,Passenger Car,front left,rear left,No Injuries Reported,0,Waymo parked; car in front reversed and hit AV
30270-8157,0,Passenger Car,left,left,No Injuries Reported,0.2,Waymo stopped for drop-off in parking lot; rider opened door; reversing car hit door
30270-8130,3,Passenger Car,rear right,front left,No Injuries Reported,0.2,Waymo lane-changing into gap; car behind gap accelerated and hit AV
30270-8134,0,First Responder Vehicle,front left,left,No Injuries Reported,0,Waymo stopped for pickup; ambulance with sirens passed and component hit AV tire
30270-8151,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped in traffic; rear-ended by SUV
30270-8137,0,SUV,rear,front,No Injuries Reported,0,Waymo stopped in traffic queue; rear-ended by SUV
30270-7883,0,SUV,rear left,rear left,No Injuries Reported,0,Waymo stopped in parking lot; SUV doing multipoint turn hit AV
30270-8141,0,Pickup Truck,rear left,rear left,No Injuries Reported,0,Waymo stopped on narrow road; oncoming pickup passing clipped AV
30270-7839,0,SUV,rear left + rear + rear right,front left + front + front right,No Injuries Reported,0,Waymo stopped at red; rear-ended at high speed by SUV
30270-7969,25,"Other, see Narrative",rear left,unknown,No Injuries Reported,0.1,Waymo hit small rectangular object in lane
30270-8152,3,"Other, see Narrative",front left + front + front right,unknown,No Injuries Reported,0.4,Waymo hit portable metal barrier at intersection while turning
30270-8144,0,SUV,rear + rear right,front left + front,No Injuries Reported,0,Waymo stopped for unprotected left turn; rear-ended by SUV
30270-8021,0,Passenger Car,left,rear left,No Injuries Reported,0,Waymo traveling; approaching intersection; hit by car
30270-8121,35,Passenger Car,left + rear left,front right + right,No Injuries Reported,0.1,Waymo lane-changing left with signal; car behind at high speed also changing lanes hit AV
30270-8146,44,"Other, see Narrative",front + bottom,unknown,No Injuries Reported,0.1,Waymo hit small round debris in lane at 44mph
30270-7959,1,Passenger Car,rear left + rear + rear right,front left + front + front right,Moderate,0,Waymo started from stop sign; rear-ended by car
30270-8128,0,SUV,rear left,right,No Injuries Reported,0.1,Waymo stopped partially in lane after pickup; SUV passing clipped
30270-8020,0,Passenger Car,rear left + rear + rear right,front left + front + front right,No Injuries Reported,0.1,Waymo stopped in lane due to technical issue; rear-ended
30270-7953,0,SUV,left,front right,No Injuries Reported,0,SUV reversed 113m and hit parked Waymo
30270-7793,0,Passenger Car,left,front left + front + front right,No Injuries Reported,0,Other car ran red light at high speed into intersection
30270-7718,0,Heavy Truck,front,rear,No Injuries Reported,0,Heavy truck reversed into stopped Waymo
30270-7936,3,"Other, see Narrative",front left + front + front right,unknown,No Injuries Reported,0.7,Waymo hit chain at parking lot entrance; should detect obstacle
30270-7944,7,Passenger Car,right,rear left + rear,No Injuries Reported,0,Car reversed from parking spot into Waymo
30270-7647,0,Heavy Truck,rear left,left,No Injuries Reported,0,Heavy truck sideswiped Waymo which had stopped to yield
30270-7943,0,Passenger Car,rear,front left,No Injuries Reported,0,Car rear-ended Waymo stopped at red light
30270-7941,4,Passenger Car,right,rear left,No Injuries Reported,0,Car reversed from parking spot into Waymo
30270-7733,19,SUV,front left,right,Moderate,0.3,Waymo traveling at intersection; contact with SUV; moderate injuries suggest shared fault
30270-7945,1,Passenger Car,rear,front,Unknown,0,Car rear-ended stopped Waymo
30270-7794,8,Pole / Tree,front,,No Injuries Reported,0.9,Waymo struck utility pole in alleyway; should have navigated safely
30270-7730,0,Passenger Car,left,rear,No Injuries Reported,0,Waymo stopped for pedestrian; car hit from behind
30270-7950,0,SUV,front right,rear left,No Injuries Reported,0,SUV reversed to parallel park and hit Waymo
30270-7795,2,"Other, see Narrative",front right,rear right,No Injuries Reported,0,Utility vehicle hit Waymo slowing for pedestrians in parking lot
30270-7946,0,Heavy Truck,front right,rear right,No Injuries Reported,0.5,Waymo maneuvered around stopped truck and clipped it
30270-7637,3,SUV,front right + right,front right,Unknown,0.3,Low-speed intersection collision; both vehicles' front right involved
30270-7877,2,Other Fixed Object,right + rear right,,No Injuries Reported,0.5,Partially open gate contacted Waymo entering driveway; should detect
30270-7639,0,Motorcycle,rear right,unknown,No Injuries Reported,0,Motorcycle hit stopped Waymo from behind
30270-7938,,"Other, see Narrative",unknown,unknown,No Injuries Reported,0.1,Waymo stopped in lane; alleged to contribute to fire engine/SUV collision
30270-7934,0,SUV,left,rear right,No Injuries Reported,0,SUV reversed from driveway into stopped Waymo
30270-7631,10,Passenger Car,left + rear left,rear left,No Injuries Reported,0,Car in crosswalk reversed through intersection and hit Waymo
30270-7952,0,Pickup Truck,front left + front,rear + rear right,No Injuries Reported,0,Pickup reversed at red light into stopped Waymo
30270-7939,0,Van,rear left,right,No Injuries Reported,0,Van sideswiped stopped Waymo while passing
30270-7949,0,SUV,front + front right,rear left + rear,No Injuries Reported,0,Waymo stopped at red; SUV reversed and hit it
30270-7947,3,"Other, see Narrative",front,unknown,No Injuries Reported,0.7,Waymo hit rope at parking lot exit; should detect obstacle
