reportID,speed,crashwith,svhit,cphit,severity,faultfrac,reasoning
30270-13256,12,Other Fixed Object,front right,,Property Damage. No Injured Reported,0.15,AV slowed/maneuvered for fallen utility line but contacted it
30270-13062,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped to yield to reversing car; car behind rear-ended it
30270-13240,23,Passenger Car,rear left,front,Property Damage. No Injured Reported,0.1,Adjacent car entered AV's lane and hit its rear
30270-13311,0,SUV,left,rear right,Property Damage. No Injured Reported,0,AV stopped in lot; SUV reversed out of stall into its side
30270-13095,30,"Other, see Narrative",front right,unknown,Property Damage. No Injured Reported,0,Tree branch knocked down by truck ahead fell into AV's path
30270-13165,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped to yield to pedestrian; car rear-ended it
30270-13058,25,Pickup Truck,rear left,front,Property Damage. No Injured Reported,0.1,Pickup pulled from curb into lane as AV changed lanes
30270-13250,0,Heavy Truck,front right,rear left,Property Damage. No Injured Reported,0,AV stopped to yield to truck ahead; truck reversed into it
30270-13133,1,Heavy Truck,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for unprotected left; truck rear-ended it
30270-12056,2,Motorcycle,rear left,front right,Property Damage. No Injured Reported,0,AV slowing to yield to pedestrian; motorcycle rear-ended it
30270-13066,0,Bus,rear,right,Property Damage. No Injured Reported,0,AV stopped in turn lane; bus in adjacent lane clipped its rear
30270-13241,0,Bus,left,right,Property Damage. No Injured Reported,0,AV stopped at red; bus in adjacent turn lane swung into its side
30270-13082,0,Bus,front,right,Property Damage. No Injured Reported,0,AV stopped after pickup; adjacent bus proceeded into its front
30270-13160,8,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.8,AV's undercarriage grounded on raised pavement entering lot
30270-13167,2,Passenger Car,rear right,front right,Unknown,0,AV creeping at stop sign yielding; car rear-ended it
30270-13243,0,Bus,rear,right,Property Damage. No Injured Reported,0,AV parked at curb w/ hazards; bus clipped its rear passing
30270-13310,23,Van,rear left,front,Property Damage. No Injured Reported,0.1,Mail truck pulled from curb into AV's lane after AV's lane change
30270-13192,0,Passenger Car,rear,front left,Minor W/ Hospitalization,0,AV stopped at stop sign; speeding car rear-ended it
30270-13068,0,Bus,left,right,Property Damage. No Injured Reported,0,AV parked at curb w/ hazards; adjacent bus proceeded into its side
30270-13163,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red in turn lane; car rear-ended it
30270-13242,0,Bus,rear,right,Property Damage. No Injured Reported,0,AV stopped for dropoff; bus clipped its rear passing
30270-13247,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV stopped in queue; car ahead reversed into it
30270-13080,0,Bus,rear,right,Property Damage. No Injured Reported,0,AV parked partially in-lane w/ hazards; bus clipped its rear passing
30270-13268,24,Passenger Car,rear left,front,Property Damage. No Injured Reported,0.1,Car turned right across into AV's lane
30270-13064,16,Passenger Car,front,right,Property Damage. No Injured Reported,0.1,Oncoming car made unprotected left into AV; AV braked and swerved
30270-13244,0,Passenger Car,rear right,front right,Minor W/O Hospitalization,0,AV stopped at red in queue; car rear-ended it
30270-13135,0,Heavy Truck,rear left,right,Property Damage. No Injured Reported,0,AV stopped to yield to reversing truck in lot; trailer hit its rear
30270-13088,2,SUV,rear,front left,Property Damage. No Injured Reported,0,AV stopped mid right turn; SUV behind also turning rear-ended it
30270-13239,1,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV proceeding into left turn from stop; car behind rear-ended it
30270-13270,20,Animal,front left,,Property Damage. No Injured Reported,0,AV struck an animal in its lane at night; effectively unavoidable
30270-13196,20,Passenger Car,rear left,front,Property Damage. No Injured Reported,0,Car hit a stopped van then veered into AV's rear; AV victim
30270-13081,21,Passenger Car,rear,front left,Property Damage. No Injured Reported,0.1,Car changed from center turn lane into AV's lane
30270-13137,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at stop sign for pedestrian; car rear-ended it
30270-13205,0,SUV,rear,right,Property Damage. No Injured Reported,0.1,AV passenger opened door into SUV passing the parked AV
30270-13092,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped in queue; chain reaction pushed car into its rear
30270-13202,7,SUV,rear left,rear,Property Damage. No Injured Reported,0.2,AV passed behind SUV stopped in its lane; SUV reversed into it
30270-13155,0,Bus,rear,right,Property Damage. No Injured Reported,0,AV parked in-lane w/ hazards; bus turning right clipped its rear
30270-12060,0,Passenger Car,front right,rear left,Property Damage. No Injured Reported,0,AV stopped in queue; car ahead reversed into it
30270-13195,0,SUV,rear right,front right,Minor W/O Hospitalization,0,AV stopped; chain reaction pushed SUV into its rear
30270-13193,39,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.15,AV's undercarriage struck a fallen street sign lying in lane at night
30270-13127,0,Heavy Truck,rear,rear,Property Damage. No Injured Reported,0,AV stopped in-lane w/ hazards in lot; truck clipped its rear passing
30270-13084,2,SUV,front,right,Property Damage. No Injured Reported,0.1,AV pulled from curb as SUV cut to curb into its path
30270-13255,4,Passenger Car,left,rear right,Property Damage. No Injured Reported,0.2,AV passed behind a red-running car stopped in its lane; car reversed into it
30270-13189,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at stop sign; SUV rear-ended it
30270-13275,0,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,AV stopped at curb for pickup; car rear-ended it
30270-13515,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV stopped in queue; car ahead reversed into it despite AV horn
30270-13331,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at flashing red; SUV rear-ended it
30270-13363,9,SUV,rear,front,Property Damage. No Injured Reported,0.1,Wrong-way car entered AV's lane head-on; AV braked and swerved
30270-13301,0,Passenger Car,rear,left,Property Damage. No Injured Reported,0,AV stopped to yield on narrow road; car clipped its rear passing
30270-13538,0,Passenger Car,left,right,Property Damage. No Injured Reported,0.1,AV passenger opened door; car maneuvering around into it
30270-13399,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; chain reaction pushed car into its rear
30270-13370,34,Passenger Car,rear left,front,Minor W/O Hospitalization,0.1,Car turning right partially entered AV's lane
30270-13495,0,SUV,rear right,front right,Minor W/ Hospitalization,0,AV stopped at red in queue; SUV rear-ended it
30270-13410,0,Pickup Truck,front right,rear,Property Damage. No Injured Reported,0,AV stopped to yield to parallel-parking pickup; pickup reversed into it
30270-13384,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; SUV rear-ended it
30270-13309,0,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,AV parked in-lane w/ hazards; car maneuvering around clipped its rear
30270-13323,0,SUV,front,rear left,Property Damage. No Injured Reported,0,AV stopped in queue; SUV ahead reversed into it
30270-13302,0,First Responder Vehicle,rear left,right,Property Damage. No Injured Reported,0,AV moved to give room then stopped; turning fire truck clipped its rear
30270-13403,13,SUV,front,front left,Property Damage. No Injured Reported,0.1,Adjacent SUV crossed into AV's lane mid left turn
30270-13542,0,Heavy Truck,right,rear,Property Damage. No Injured Reported,0,AV stopped to yield to reversing truck in lot; trailer hit its side
30270-13509,18,Other Fixed Object,front right,,Property Damage. No Injured Reported,0.15,AV hit a fallen utility line hanging in the lane
30270-13506,25,"Other, see Narrative",front,unknown,Property Damage. No Injured Reported,0.1,AV's tire struck debris in the roadway
30270-13447,7,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0,Hand truck fell from truck ahead into AV's path; unavoidable
30270-13507,0,Heavy Truck,front,right,Property Damage. No Injured Reported,0.1,Truck turned right from left lane across AV's path; AV had stopped
30270-13300,0,Heavy Truck,left,right,Property Damage. No Injured Reported,0,AV stopped yielding to oversized truck partly in its lane; trailer clipped it
30270-13450,0,SUV,rear,right,Property Damage. No Injured Reported,0,AV parked w/ hazards on narrow road; SUV clipped it passing
30270-13510,15,Passenger Car,rear left,front,Property Damage. No Injured Reported,0.1,Car changed lanes into AV's lane as AV completed its lane change
30270-13407,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped yielding to box truck on narrow road; truck clipped its rear
30270-13267,6,"Other, see Narrative",right,rear right,Property Damage. No Injured Reported,0.2,AV passed behind a golf cart in lot; cart reversed into its side
30270-13395,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; car rear-ended it
30270-13371,3,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for red within intersection; car rear-ended it
30270-13514,25,Other Fixed Object,front right,,Property Damage. No Injured Reported,0.15,AV hit a fallen utility line hanging in the lane
30270-13327,0,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0,AV stopped in turn lane; truck ahead reversed into it
30270-13443,10,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.7,AV's undercarriage grounded on pavement while driving
30270-13277,0,"Other, see Narrative",front right,rear right,Property Damage. No Injured Reported,0,AV stopped to yield to street sweeper; sweeper reversed into it
30270-13369,2,Passenger Car,rear left,left,Property Damage. No Injured Reported,0,Car merging in stop-and-go hit an SUV then clipped AV's rear
30270-13416,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; car rear-ended it
30270-13278,0,Heavy Truck,front,rear left,Property Damage. No Injured Reported,0,AV stopped to yield to truck that turned into lane; truck reversed into it
30270-13513,0,Heavy Truck,front,rear left,Property Damage. No Injured Reported,0,AV stopped yielding to reversing truck in lot; trailer hit its front
30270-13364,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped to yield to pedestrian before right turn; car rear-ended it
30270-13548,12,Heavy Truck,rear,front left,Property Damage. No Injured Reported,0.1,Box truck turned right from adjacent lane across into AV
30270-13388,0,Passenger Car,front,front,Minor W/O Hospitalization,0,AV stopped to yield on narrow road; oncoming car hit its front
30270-13320,0,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,AV stopped to make right turn yielding; car behind rear-ended it
30270-13554,0,Heavy Truck,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red in queue; heavy truck rear-ended it
30270-13512,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped yielding to truck on narrow road; truck clipped its rear
30270-13405,12,Passenger Car,rear left,front,Property Damage. No Injured Reported,0.1,Car went straight from a right-turn-only lane into turning AV
30270-13324,0,Heavy Truck,left,right,Property Damage. No Injured Reported,0,AV stopped in queue; truck in adjacent lane clipped its side passing
30270-13448,0,Van,front,rear,Property Damage. No Injured Reported,0,AV stopped to yield to wrong-way van; van reversed into it
30270-13279,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red in queue; car rear-ended it
30270-13452,0,Heavy Truck,front right,right,Property Damage. No Injured Reported,0,AV stopped to yield to reversing truck in lot; trailer hit its front
30270-13372,9,Passenger Car,rear right,front right,Minor W/ Hospitalization,0,AV slowing to yield to dog in road; car rear-ended it
30270-13511,0,Van,rear,right,Property Damage. No Injured Reported,0,AV stopped at red; van passed to left and clipped its rear
30270-13539,0,First Responder Vehicle,rear,left,Property Damage. No Injured Reported,0,AV stopped to yield to fire engine; engine turning left clipped its rear
30270-13540,0,Pickup Truck,rear left,right,Property Damage. No Injured Reported,0,AV stopped after lot turn; pickup clipped its rear passing
30270-13489,1,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0,AV reversed to yield to reversing truck in lot; truck backed into it
30270-13467,9,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.7,AV's undercarriage grounded on a pavement elevation change in lot
30270-13326,0,Pickup Truck,rear,right,Property Damage. No Injured Reported,0,AV parked in-lane w/ hazards; pickup clipped its rear passing
30270-13564,0,Non-Motorist: Scooter - Skateboard,rear left,,Property Damage. No Injured Reported,0,AV stopped mid right turn for pedestrians; scooterist rear-ended it
30270-13486,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped after detecting bird-strike; car rear-ended it
30270-13485,10,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.8,AV's undercarriage grounded on pavement turning into lot driveway
30270-13487,10,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.8,AV's undercarriage grounded on pavement turning into lot driveway
30270-13365,0,Van,left,right,Property Damage. No Injured Reported,0,AV stopped in queue; van squeezing past clipped its mirror
30270-13451,0,Pickup Truck,rear,rear,Property Damage. No Injured Reported,0,AV stopped yielding on narrow road; pickup clipped its rear passing
30270-13408,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0,AV stopped in queue; car changing lanes clipped its rear
30270-13409,20,SUV,rear,front left,Property Damage. No Injured Reported,0.1,Adjacent SUV crossed into AV's lane mid left turn
30270-13449,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped to yield to emergency vehicle; SUV rear-ended it
30270-13396,2,SUV,front,front left,Property Damage. No Injured Reported,0.1,SUV passed on left as AV began right turn from stop
30270-13444,0,Passenger Car,rear,left,Property Damage. No Injured Reported,0,AV stopped yielding on narrow road; car clipped its rear passing
30270-13453,0,Bus,front right,rear right,Property Damage. No Injured Reported,0,AV stopped in turn lane; bus ahead reversed into it
30270-13361,0,Heavy Truck,rear,front,Property Damage. No Injured Reported,0,AV stopped at red; truck turning right crossed double yellow into it
30270-13401,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV stopped behind car at red; car reversed into it
30270-13325,9,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.8,AV's undercarriage grounded turning onto a sidewalk-level raised street
30270-13322,0,Motorcycle,left,front right,Property Damage. No Injured Reported,0,AV stopped to yield to red-running cyclist; cyclist hit its side
30270-13287,0,Pickup Truck,rear right,front right,Minor W/O Hospitalization,0,AV stopped for detected emergency vehicle; pickup rear-ended it
30270-13557,0,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0,AV stopped/reversed to yield to reversing truck; truck backed into it
30270-13549,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red in turn lane; SUV rear-ended it
30270-13454,3,"Other, see Narrative",front,right,Property Damage. No Injured Reported,0.2,AV shifted left into merge as cable car passed on adjacent track
30270-13484,22,SUV,rear left,front,No Injured Reported,0.05,SUV ran stop sign making right turn into AV's rear
30270-13445,0,Passenger Car,front right,rear right,Property Damage. No Injured Reported,0,AV parked at curb; car parallel parking ahead reversed into it
30270-13303,0,SUV,rear right,front left,Property Damage. No Injured Reported,0,AV stopped in queue; chain reaction pushed SUV into its rear
30270-13541,0,Pickup Truck,front,front left,Property Damage. No Injured Reported,0.2,AV stopped straddling lanes mid-change; pickup proceeded into it
30270-13400,0,Passenger Car,rear,left,Property Damage. No Injured Reported,0,AV stopped in-lane for pickup; oncoming car clipped its rear passing
30270-13321,0,Motorcycle,right,front,Property Damage. No Injured Reported,0.3,AV passenger opened door into motorcycle passing on the right (VRU)
30270-13307,9,Pickup Truck,front,front left,Property Damage. No Injured Reported,0.2,AV turned right close to curb inside a pickup also turning right
30270-13340,0,Pickup Truck,rear left,rear,Property Damage. No Injured Reported,0,AV stopped at curb for dropoff; pickup reversed out of lot into it
30270-13402,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; car rear-ended it
30270-13491,0,Van,rear right,front right,Minor W/ Hospitalization,0,AV parked at curb w/ hazards; van rear-ended it
30270-13490,9,SUV,rear right,front right,Minor W/O Hospitalization,0,AV slowing for flashing red; SUV accelerated and rear-ended it
30270-13488,22,Passenger Car,right,front right,Minor W/ Hospitalization,0.1,Car pulled out from stop into intersection into AV's side
30270-13308,35,Pickup Truck,rear,front left,Property Damage. No Injured Reported,0.1,Pickup veered out then back into AV's lane while passing
30270-13442,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; car rear-ended it
30270-13328,7,SUV,rear,front left,Property Damage. No Injured Reported,0,AV making right turn; SUV passed on left and clipped its rear
30270-13420,1,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV proceeding from stop sign; SUV rear-ended it
30270-13561,1,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,AV slowing in-lane for pickup; car rear-ended it
30270-13559,5,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.7,AV's undercarriage grounded on speed bump entering lot driveway
30270-13656,6,Passenger Car,front,front right,Minor W/O Hospitalization,0.1,Oncoming car crossed double yellow into AV mid left turn
30270-13587,1,SUV,left,right,Property Damage. No Injured Reported,0,AV slowing for stop sign; SUV maneuvered around left into its side
30270-13783,10,Passenger Car,front,right,Property Damage. No Injured Reported,0.1,Adjacent car went straight from turn lane into AV's left turn
30270-13543,0,Passenger Car,rear left,front,Minor W/O Hospitalization,0,AV stopped at red; speeding car maneuvered right and clipped its rear
30270-13586,17,Passenger Car,left,front right,Property Damage. No Injured Reported,0.05,Car ran stop sign into intersection; AV swerved but car hit its side
30270-13604,9,SUV,rear left,front,Minor W/O Hospitalization,0,AV slowing for red; SUV maneuvering right clipped its rear
30270-13650,14,Motorcycle,front left,right,Property Damage. No Injured Reported,0.1,Motorcycle made illegal left from behind stopped truck into AV; AV swerved
30270-13765,3,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for yellow/red; car rear-ended it
30270-13544,0,SUV,rear,right,Property Damage. No Injured Reported,0,AV stopped in lot; SUV passed to left and clipped its rear
30270-13547,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red in turn lane; car rear-ended it
30270-13607,20,"Other, see Narrative",front right,unknown,Property Damage. No Injured Reported,0,Passenger in passing truck threw a cone into AV's path; unavoidable
30270-13817,0,Passenger Car,left,front,Unknown,0,AV stopped at red; red-running car crashed and careened into it
30270-13545,0,SUV,rear right,front right,Minor W/O Hospitalization,0,AV stopped at red in turn lane; SUV rear-ended it
30270-13807,2,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for red; car rear-ended it
30270-13552,20,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.7,AV's underside grounded on a speed bump across the road
30270-13786,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; SUV rear-ended it
30270-13657,0,Passenger Car,left,front left,Property Damage. No Injured Reported,0,AV parked at curb; car made sweeping turn across lanes into its side
30270-13841,0,Pickup Truck,rear left,front,Property Damage. No Injured Reported,0,AV stopped w/ hazards before RR crossing; pickup clipped its rear
30270-14025,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped yielding to emergency vehicle; SUV behind rear-ended it
30270-13859,0,Heavy Truck,front right,rear right,Property Damage. No Injured Reported,0,AV parked at curb; box truck ahead reversed into its front
30270-13565,65,"Other, see Narrative",front left,unknown,Property Damage. No Injured Reported,0,Trash can deflected off another vehicle into AV's lane; unavoidable
30270-13810,1,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for red light; car behind rear-ended it
30270-13762,6,Passenger Car,front,right,Property Damage. No Injured Reported,0,AV passing stopped car; that car's passenger opened door into AV
30270-13844,0,Bus,front right,right,Property Damage. No Injured Reported,0,AV stopped at lot exit yielding; passing bus clipped its front
30270-13573,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at stop sign; car behind rear-ended it
30270-13846,22,Passenger Car,left,right,Property Damage. No Injured Reported,0.1,Adjacent left-turn car drifted across lane line into AV's side
30270-13850,6,Non-Motorist: Pedestrian,front right,,Minor W/O Hospitalization,0.3,Ped emerged from behind stopped SUV into AV's path; AV hard-braked at 6mph
30270-13948,0,SUV,rear,right,Property Damage. No Injured Reported,0,AV stopped in queue; SUV behind clipped it changing lanes
30270-13682,0,Heavy Truck,rear,right,Property Damage. No Injured Reported,0,AV stopped/yielding in lot; reversing truck backed into its side
30270-13636,0,Bus,rear,right,Property Damage. No Injured Reported,0.1,AV's passenger opened door into passing bus's path
30270-13654,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped yielding; passing box truck clipped its rear left
30270-13638,14,SUV,front left,front,Property Damage. No Injured Reported,0.1,"Adjacent-lane SUV lost traction, slid across line into turning AV"
30270-13623,0,Pickup Truck,front right,rear right,Property Damage. No Injured Reported,0,AV stopped yielding; pickup ahead reversed into its front
30270-13927,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped on narrow road; passing truck's trailer clipped its rear left
30270-13958,9,SUV,rear left,front,Property Damage. No Injured Reported,0,AV slowing in lane; SUV crossed two lanes and clipped its rear right
30270-13769,23,Passenger Car,rear left,front left,Property Damage. No Injured Reported,0.05,Car exited garage without stopping into AV's path; hit AV's rear
30270-13845,0,SUV,rear,right,Property Damage. No Injured Reported,0.1,AV's passenger opened door into path of SUV maneuvering around
30270-13766,0,SUV,front,rear,Minor W/O Hospitalization,0,AV stopped yielding; SUV reversed into its front left
30270-13610,0,Van,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; van behind rear-ended it
30270-13606,0,SUV,rear left,rear,Property Damage. No Injured Reported,0,AV parked in lot; SUV reversed out of stall into its rear right
30270-13794,0,"Other, see Narrative",rear,left,Property Damage. No Injured Reported,0,AV stopped on narrow road; passing tow truck clipped its rear left
30270-13581,0,Heavy Truck,rear,right,Property Damage. No Injured Reported,0,AV stopped at red; truck passing on left clipped its rear left
30270-13903,0,Passenger Car,front left,rear,Property Damage. No Injured Reported,0,AV stopped yielding; car ahead reversed into its front right
30270-13852,3,Passenger Car,rear right,front right,Minor W/O Hospitalization,0,AV slowing for crosswalk peds mid-right-turn; car behind rear-ended it
30270-13973,23,Passenger Car,right,front,Property Damage. No Injured Reported,0.1,Stopped car in right lane pulled left into straight-driving AV's side
30270-13820,15,SUV,left,front left,Property Damage. No Injured Reported,0.1,SUV exited parking lot into AV's alley path; AV swerved right
30270-13925,0,Passenger Car,front,front,Property Damage. No Injured Reported,0,"AV stopped at red; car crossed double-yellow avoiding another, hit AV front"
30270-13763,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped for ped in crosswalk; car behind rear-ended it
30270-13578,2,Pickup Truck,front right,rear right,Property Damage. No Injured Reported,0.2,Mutual low-speed reversing shuffle; reversing pickup backed into AV
30270-13642,0,"Other, see Narrative",rear,rear,Property Damage. No Injured Reported,0,AV stopped at lot entrance; passing motorhome clipped its rear left
30270-13847,0,Bus,rear,left,Property Damage. No Injured Reported,0,AV stopped on narrow road; passing bus clipped its rear left
30270-13843,9,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0.5,AV drove into a parking-lot pothole; undercarriage grounded
30270-13556,0,Pickup Truck,rear,front,Property Damage. No Injured Reported,0,AV stopped at red on narrow road; turning pickup clipped its rear left
30270-13560,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped mid-right-turn at red; car behind rear-ended it
30270-13954,0,Pickup Truck,rear,right,Property Damage. No Injured Reported,0,AV stopped yielding; pickup passing on left clipped its rear left
30270-13605,0,Passenger Car,rear right,left,Minor W/ Hospitalization,0,AV stopped in queue; speeding car triggered chain reaction into AV's rear
30270-13546,28,Passenger Car,right,front,Property Damage. No Injured Reported,0.05,Cross car turned right against red into AV's path; AV had green
30270-13811,0,SUV,front right,rear right,Property Damage. No Injured Reported,0,AV stopped at red; SUV ahead reversed into its front
30270-13688,0,Passenger Car,rear left,rear,Property Damage. No Injured Reported,0,AV parked in lot; car reversed out of stall into its rear right
30270-13665,12,"Other, see Narrative",bottom,unknown,Property Damage. No Injured Reported,0,Suitcase fell from SUV directly ahead into AV's lane; unavoidable
30270-13795,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; car behind rear-ended it
30270-13611,0,SUV,right,front,Property Damage. No Injured Reported,0.1,AV's passenger opened door into passing SUV's path
30270-13947,0,Passenger Car,rear,right,Property Damage. No Injured Reported,0,AV stopped at red; car crossing to turn lane clipped its rear left
30270-13785,0,SUV,rear,front left,Property Damage. No Injured Reported,0,AV parked partially in lane; passing SUV clipped its rear left
30270-13582,11,Passenger Car,rear left,front left,Property Damage. No Injured Reported,0.05,Cross car ran stop sign into intersection; hit AV's rear (nearly clear)
30270-13664,0,SUV,rear,front left,Property Damage. No Injured Reported,0,AV stopped for officer/yellow; SUV behind clipped its rear left going around
30270-13571,0,Van,rear,right,Property Damage. No Injured Reported,0,AV parked for pickup; passing van clipped its rear left
30270-13848,0,Pickup Truck,front,rear left,Property Damage. No Injured Reported,0,AV stopped yielding; pickup ahead reversed into its front left
30270-13905,1,Passenger Car,front right,front left,Property Damage. No Injured Reported,0.3,AV nosed past stopped bus on unprotected left into car it couldn't see
30270-13658,17,Van,rear,front left,Property Damage. No Injured Reported,0.1,Adjacent left-turn van crossed lane line into AV's rear left
30270-13860,3,SUV,front,right,Property Damage. No Injured Reported,0,AV merging from curb; SUV pushed into it after hitting another vehicle
30270-13558,2,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV yielding on unprotected left after green; car behind rear-ended it
30270-13641,0,Bus,rear,right,Property Damage. No Injured Reported,0,AV stopped yielding in turn lane; passing bus clipped its rear left
30270-13550,0,SUV,rear right,front right,Minor W/O Hospitalization,0,"AV stopped in queue; truck rear-ended SUV, pushing it into AV's rear"
30270-13877,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,"AV stopped in queue; speeding car hit car behind, pushing it into AV"
30270-13778,9,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.8,AV's undercarriage grounded on raised parking-lot driveway entrance
30270-13575,4,Passenger Car,front,front left,Property Damage. No Injured Reported,0.1,"Car oversteered turning left, slid across lanes into slowing AV's front"
30270-13585,0,SUV,front left,front,Minor W/O Hospitalization,0,"AV stopped in queue; speeding SUV hit another, pushing it into AV"
30270-13809,33,SUV,left,front,Minor W/O Hospitalization,0.1,"Oncoming SUV turned left across AV's path at green; AV braked, hit on left"
30270-13979,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV stopped to yield on unprotected left; car behind rear-ended it
30270-13840,0,SUV,rear,right,Property Damage. No Injured Reported,0.1,AV's passenger opened door into passing SUV's path
30270-13583,10,Other Fixed Object,bottom,,Property Damage. No Injured Reported,0.8,AV's undercarriage grounded on raised pavement around utility cover
30270-13881,1,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for yellow light; car behind rear-ended it
30270-13914,0,SUV,front right,rear right,Property Damage. No Injured Reported,0,AV parked at curb; SUV ahead reversed into its front
30270-13770,0,Passenger Car,rear,front left,Property Damage. No Injured Reported,0,AV stopped in queue; speeding car clipped its rear left from behind
30270-13764,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,AV stopped at red; SUV behind rear-ended it
30270-13799,0,Heavy Truck,rear,left,Property Damage. No Injured Reported,0,AV stopped at curb; passing box truck clipped its rear left
30270-13653,0,SUV,rear left,front,Property Damage. No Injured Reported,0,AV stopped at red; SUV behind clipped its rear right
30270-13639,5,Passenger Car,front,front,Property Damage. No Injured Reported,0.1,Oncoming car crossed lanes wrong-way into AV's path; AV swerved right
30270-14048,0,SUV,rear right,front right,Minor W/O Hospitalization,0,AV stopped at red; SUV behind rear-ended it
30270-13949,0,SUV,rear right,front right,Property Damage. No Injured Reported,0,"AV parked at curb; pickup hit SUV behind, shoving it into AV"
30270-14243,16,Pickup Truck,rear left,front right,Property Damage. No Injured Reported,0.05,"Pickup at stop sign proceeded into intersection, hit AV's rear (nearly clear)"
30270-13983,10,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,AV slowing for red light; car behind rear-ended it
30270-13985,0,Passenger Car,rear right,front right,Property Damage. No Injured Reported,0,"AV stopped at red; SUV hit car behind, pushing it into AV's rear"
30270-14012,0,SUV,rear,right,Property Damage. No Injured Reported,0,AV stopped yielding mid-crossing; SUV passing on left clipped its rear left
30270-14151,16,SUV,right,front right,Property Damage. No Injured Reported,0.1,Cross SUV ran stop sign into AV's right side; AV had ROW
